mir,disease,PMID,AB,TI,HMDD label,miRAIDD label,completion
hsa-mir-106a,Proliferative Glomerulonephritis,29748623,"Focal segmental glomerulosclerosis (FSGS) is a frequent glomerular disease, and is the common cause of nephrotic syndrome. However, there is no validated diagnostic blood biomarker for FSGS. Here, we performed a real-time PCR-based high-throughput miRNA profiling to identify the plasma signature for FSGS. We found four miRNAs (miR-17, miR-451, miR-106a, and miR-19b) were significantly downregulated in the plasma of FSGS patients (n = 97) compared with healthy controls (n = 124) in the training, validation, and blinded-test phases. The miRNA panel produced an AUC value of 0.82, and was associated with FSGS severity and histologic classification. A three-miRNA panel, including miR-17, miR-451, and miR-106a was related to FSGS remission. Furthermore, the downregulation of plasma-miRNA signature was not detected in disease controls (n = 119) such as IgA nephropathy (IgAN), mesangial proliferative glomerulonephritis (MSPGN), and membranous nephropathy (MN), and the miRNA panel discriminated between FSGS and disease controls. Pathway analysis showed that the four-miRNA panel may cooperatively regulate the pathways involved in the development of FSGS, such as apoptosis. We identified that phosphatase and tensin homolog (PTEN), Bcl-2-like protein 11 (BCL2L11), and chemokine (C-X-C motif) ligand 14 (CXCL14) were targets of miR-106a in human podocyte. Additionally, miR-106a overexpression suppressed podocyte apoptosis in vitro and the downregulation of four-miRNA panel probably resulted in the enhanced apoptosis in podocyte during FSGS development. Taken together, our data show that the plasma-miRNA panel is a potential independent diagnostic and prognostic factor for FSGS. Above miRNAs are involved in FSGS pathogenesis through regulating podocyte apoptosis.",Plasma microRNA panel is a novel biomarker for focal segmental glomerulosclerosis,no,1.0,"Since the authors used miR-106a overexpression to suppress podocyte apoptosis in vitro, hsa-mir-106a causes FSGS through regulating podocyte apoptosis."
hsa-mir-652,"Leukemia, Lymphoblastic, Acute",29967774,"MicroRNAs (miRNAs) expression profiles were screened in plasma samples from pediatric patients with acute lymphoblastic leukemia (ALL) and healthy controls, using qRT-PCR-based TaqMan low-density miRNA arrays. MiR-652-3p (a circulating miRNA) was downregulated in new diagnosis (ND) patients compared with healthy controls. The levels of miR652-3p were restored in complete remission (CR) but were downregulated again in disease relapse (RE). The expression pattern of miR-652-3p was validated in bone marrow (BM) samples from other pediatric ALL patients. MiR-652-3p was significantly upregulated in BM when the patients (n=86) achieved CR, as compared with the matched ND samples (p<0.001). Moreover, the miR-652-3p levels in BM decreased again in two patients at RE. In addition, the lymphoblastic leukemia cell lines Reh and RS4:11 were found to have lower levels of miR-625-3p than the normal B-cell line. Overexpression of miR-652-3p using agomir increased the sensitivity to vincristine and cytarabine (all p<0.05) and promoted apoptosis (both p<0.05) in Reh and RS4:11 cells. In conclusion, the results suggested that a low level of miR-652-3p might be involved in the pathogenesis of pediatric ALL. Overexpression of miR-652-3p might suppress lymphoblastic leukemia cells, promoting apoptosis and increasing sensitivity to chemotherapeutic drugs.",Expression of miR-652-3p and Effect on Apoptosis and Drug Sensitivity in Pediatric Acute Lymphoblastic Leukemia.,no,1.0,"Since the authors found that overexpression of miR-652-3p increased sensitivity to chemotherapeutic drugs and promoted apoptosis in lymphoblastic leukemia cells, hsa-mir-652 plays a causal role in pediatric acute lymphoblastic leukemia."
hsa-let-7b,Graves Disease,29976201,"BACKGROUND: Abnormal microRNAs (miRNAs) were reported to be involved in the mechanism of Graves' disease (GD). Dysregulated miRNAs may be overlapping in different cells and can be secreted to circulation. We chose miRNAs which were previously reported to be differentially expressed in peripheral blood mononuclear cells (PBMCs) in patients with GD with different disease stage, detected the expression of those miRNAs in serum, corroborated the findings in thyroid tissue, and validated the target gene in vitro to investigate the possible role of circulating miRNAs in GD. METHODS: A total of 54 individuals with untreated GD, 12 individuals with GD in remission and 14 disease-free controls were enrolled. The expression of miR-142-3p, miR-154-3p, miR-431-3p, miR-590-5p, and let-7b was detected in the serum. Ten thyroid tissue samples from patients with GD and six disease-free thyroid samples were used for further validation. The potential target genes were identified and validated in vitro. RESULTS: miR-142-3p, miR-154-3p, miR-431-3p, miR-590-5p, and let-7b were present in serum and two of them (miR-142-3p and let-7b) were significantly increased in serum of patients with untreated GD (for serum miR-142-3p, P = 0.033, for serum let-7b, P = 0.026) and gradually decreased to normal levels in patients with GD in remission. Correlation analysis showed that let-7b level was strongly correlated with TRAb level (r = 0.305, P = 0.001). let-7b directly inhibited promyelocytic leukemia zinc finger (PLZF) expression and increased the expression of TSHR in thyroid cells in vitro. Furthermore, let-7b levels in GD thyroid tissue were found to be inversely correlated with PLZF levels (r = - 0.849, P = 0.033). Decreased PLZF and increased TSHR was validated in thyroid tissue in patients with GD. CONCLUSIONS: The present study confirmed that a portion of miRNAs in PBMCs were also presented and differentially expressed in serum and thyroid tissue. Upregulated in all these three compartments, let-7b may be used as a disease biomarker and therapeutic targets in patients with GD. Circulating let-7b had a strong correlation with disease severity and let-7b may participate in the production of TRAb via targeting PLZF in patients with GD.",Serum and thyroid tissue level of let-7b and their correlation with TRAb in,no,1.0,"Based on the abstract, since let-7b was found to be upregulated in serum and thyroid tissue of patients with untreated Graves' disease (GD) and was strongly correlated with TRAb levels, and let-7b directly inhibited PLZF expression and increased the expression of TSHR in thyroid cells in vitro, it is likely that let-7b plays a causal role in GD."
hsa-mir-96,"Lymphoma, Large B-Cell, Diffuse",30076183,"Aberrant changes in microRNA expression contribute to lymphomagenesis. Bromodomain and extra-terminal domain inhibitors such as OTX015 (MK-8628, birabresib) have demonstrated preclinical and clinical activity in hematologic tumors. MicroRNA profiling of diffuse large B-cell lymphoma cells treated with OTX015 revealed changes in the expression levels of a limited number of microRNAs, including miR-92a-1-5p, miR-21-3p, miR-155-5p and miR-96-5p. Analysis of publicly available chromatin immunoprecipitation sequencing data of diffuse large B-cell lymphoma cells treated with bromodomain and extra-terminal domain (BET) inhibitors showed that the BET family member BRD4 bound to the upstream regulatory regions of multiple microRNA genes and that this binding decreased following BET inhibition. Alignment of our microRNA profiling data with the BRD4 chromatin immunoprecipitation sequencing data revealed that microRNAs downregulated by OTX015 also exhibited reduced BRD4 binding in their promoter regions following treatment with another bromodomain and extra-terminal domain inhibitor, JQ1, indicating that BRD4 contributes directly to microRNA expression in lymphoma. Treatment with bromodomain and extra-terminal domain inhibitors also decreased the expression of the arginine methyltransferase PRMT5, which plays a crucial role in B-cell transformation and negatively modulates the transcription of miR-96-5p. The data presented here indicate that in addition to previously observed effects on the expression of coding genes, bromodomain and extra-terminal domain inhibitors also modulate the expression of microRNAs involved in lymphomagenesis.",Bromodomain and extra-terminal domain inhibition modulates the expression of,no,1.0,"Since the authors have shown that bromodomain and extra-terminal domain inhibitors decrease the expression of hsa-mir-96, which plays a crucial role in B-cell transformation, hsa-mir-96 appears to be causal in the development of lymphoma."
hsa-mir-30d,Multiple Myeloma,30132507,"Multiple myeloma (MM) is a hematological tumor and is characterized by the infiltration of malignant clonal plasma cells (PCs) in bone marrow. MicroRNAs (miRNAs or miRs) have been reported to play an important role in the genesis and progression of MM. However, little is known about the clinical diagnostic value and biological functions of miR-30d in MM. In this study, to investigate the role of miR-30d in MM, we used reverse transcription-quantitative polymerase chain reaction quantitative (RT-qPCR) to detect the relative expression level of miR-30d in the serum of 81 patients with primary MM and 78 healthy donors (HDs). The biological functions of miR-30d were then assessed by CCK-8 assay, flow cytometric analysis of apoptosis and western blot (WB) analysis in U266 cells. Moreover, the confirmation of the target gene of miR-30d was conducted by luciferase reporter assay. Our results indicated that miR-30d expression was significantly downregulated in the serum of patients with primary MM compared with that of the HDs and that it was significantly associated with several clinical indicators of MM. Further cell functional analyses using the U266 cells revealed that miR-30d functions as a tumor suppressor gene in MM by inhibiting cell viability and promoting cell apoptosis. Moreover, miR-30d was confirmed to directly bind to the 3'UTR of its target gene, metadherin (MTDH) and inhibit the activation of the downstream PI3K/Akt signaling pathway. On the whole, the findings of this study indicate that the serum expression level of miR-30d is of great significance to the diagnosis and treatment monitoring of patients with MM. Moreover, miR-30d carries out its antitumor role in U266 cells through the inhibition of the activation of the PI3K/Akt signaling pathway by negatively regulating MTDH, which reveals its potential for use as a therapeutic target for MM.",Serum miR-30d as a novel biomarker for multiple myeloma and its antitumor role in,no,1.0,"Since the authors show that miR-30d functions as a tumor suppressor gene by inhibiting cell viability and promoting cell apoptosis in multiple myeloma cells and directly binds to the 3'UTR of its target gene, MTDH, to inhibit the activation of the downstream PI3K/Akt signaling pathway, hsa-mir-30d is a causal miRNA for multiple myeloma."
hsa-mir-212,Liver Diseases [unspecific],18162065,"BACKGROUND AND AIMS: Alcohol-induced gut leakiness is a key factor in alcoholic liver disease (ALD); it allows endotoxin to enter the circulation and initiate liver damage. Zonula occludens 1 (ZO-1) protein is a major component of tight junctions that regulates intestinal permeability. microRNAs (miRNAs) are recently discovered regulatory molecules that inhibit expression of their target genes. THE AIMS OF OUR STUDY WERE: (i) to investigate the effect of alcohol on miRNA-212 (miR-212) and on expression of its predicted target gene, ZO-1, (ii) to study the potential role of miR-212 in the pathophysiology of ALD in man. METHODS: Using a TaqMan miRNA assay system, we measured miR-212 expression levels in colon biopsy samples from patients with ALD and in Caco-2 cells (a human intestinal epithelial cell line) treated with or without EtOH. We measured ZO-1 protein levels using western blots. ZO-1 mRNA was assayed using real-time PCR. Intestinal barrier integrity was measured using fluorescein sulfonic acid clearance and immunofluorescent staining for ZO-1. RESULTS: Ethanol increased miR-212 expression, decreased ZO-1 protein levels, disrupted tight junctions, and increased the permeability of monolayers of Caco-2 cells. An miR-212 over-expression is correlated with hyperpermeability of the monolayer barrier. miR-212 levels were higher in colon biopsy samples in patients with ALD than in healthy controls; ZO-1 protein levels were lower. CONCLUSION: These data suggest a novel mechanism for alcohol-induced gut leakiness, one in which EtOH induces miR-212 over-expression which causes gut leakiness by down-regulating ZO-1 translation. This mechanism is a potential therapeutic target for leaky gut in patients with or at risk for ALD.",Effect of alcohol on miR-212 expression in intestinal epithelial cells and its potential role in alcoholic liver disease.,no,1.0,"Yes, hsa-mir-212 plays a causal role in alcoholic liver disease by inducing gut leakiness and down-regulating ZO-1 translation."
hsa-mir-17,"Carcinoma, Hepatocellular",18688024,"Alterations in microRNA (miRNA) expression in both human and animal models have been linked to many forms of cancer. Such miRNAs, which act directly as repressors of gene expression, have been found to frequently reside in fragile sites and genomic regions associated with cancer. This study describes a miRNA signature for human primary hepatitis B virus-positive human hepatocellular carcinoma. Moreover, two known oncomiRs--miRNAs with known roles in cancer--the miR-17-92 polycistron and miR-21, exhibited increased expression in 100% of primary human and woodchuck hepatocellular carcinomas surveyed. To determine the importance of these miRNAs in tumorigenesis, an in vitro antisense oligonucleotide knockdown model was evaluated for its ability to reverse the malignant phenotype. Both in human and woodchuck HCC cell lines, separate treatments with antisense oligonucleotides specific for either the miR-17-92 polycistron (all six members) or miR-21 caused a 50% reduction in both hepatocyte proliferation and anchorage-independent growth. The combination of assays presented here supports a role for these miRNAs in the maintenance of the malignant transformation of hepatocytes.",Elevated expression of the miR-17-92 polycistron and miR-21 in,no,1.0,"Yes, hsa-mir-17 plays a causal role in hepatitis B virus-positive human hepatocellular carcinoma. Its knockdown resulted in a significant decrease in hepatocyte proliferation and anchorage-independent growth."
hsa-mir-184,Tongue Neoplasms,19219377,Human microRNA 184 (miR-184) is overexpressed in squamous cell carcinoma (SCC) of the tongue. In vitro inhibition of miR-184 levels could induce apoptosis and hinder proliferation of tongue SCC cells. Patients with tongue SCC have high plasma miR-184 levels. Plasma miR-184 is likely associated with the tumor load. Surgical removal of the primary tumor reduced plasma miR-184 levels significantly. The data suggested that miR-184 is linked to the pathogenesis of tongue SCC. Further studies are warranted to evaluate the use of microRNA-based serological markers in monitoring tongue SCC.,Mature miR-184 and squamous cell carcinoma of the tongue.,no,1.0,"Since in vitro inhibition of miR-184 induced apoptosis and hindered proliferation of tongue SCC cells and surgical removal of the primary tumor reduced plasma miR-184 levels significantly, hsa-mir-184 is likely causal in tongue squamous cell carcinoma."
hsa-mir-21,"Leukemia, Lymphocytic, Chronic, B-Cell",20504344,"BACKGROUND: Fludarabine, is one of the most active single agents in the treatment of chronic lymphocytic leukemia (CLL). Over time, however, virtually all CLL patients become fludarabine-refractory. To elucidate whether microRNAs are involved in the development of fludarabine resistance, we analyzed the expression of 723 human miRNAs before and 5-days after fludarabine mono-therapy in 17 CLL patients which were classified as responder or refractory to fludarabine treatment based on NCI criteria. RESULTS: By comparing the expression profiles of these two groups of patients, we identified a microRNA signature able to distinguish refractory from sensitive CLLs. The expression of some microRNAs was also able to predict fludarabine resistance of 12 independent CLL patients. Among the identified microRNAs, miR-148a, miR-222 and miR-21 exhibited a significantly higher expression in non-responder patients either before and after fludarabine treatment. After performing messenger RNA expression profile of the same patients, the activation of p53-responsive genes was detected in fludarabine responsive cases only, therefore suggesting a possible mechanism linked to microRNA deregulation in non-responder patients. Importantly, inhibition of miR-21 and miR-222 by anti-miRNA oligonucleotides induced a significant increase in caspase activity in fludarabine-treated p53-mutant MEG-01 cells, suggesting that miR-21 and miR-222 up-regulation may be involved in the establishment of fludarabine resistance. CONCLUSIONS: This is the first report that reveals the existence of a microRNA profile that differentiate refractory and sensitive CLLs, either before and after fludarabine mono-therapy. A p53 dysfunctional pathway emerged in refractory CLLs and could contribute in explaining the observed miRNA profile. Moreover, this work indicates that specific microRNAs can be used to predict fludarabine resistance and may potentially be used as therapeutic targets, therefore establishing an important starting point for future studies.",MicroRNAs involvement in fludarabine refractory chronic lymphocytic leukemia.,no,1.0,"Since the authors showed that inhibition of hsa-mir-21 and hsa-mir-222 increased caspase activity in fludarabine-treated cells, hsa-mir-21 is a causal miRNA in fludarabine refractory chronic lymphocytic leukemia."
hsa-mir-222,"Leukemia, Lymphocytic, Chronic, B-Cell",20504344,"BACKGROUND: Fludarabine, is one of the most active single agents in the treatment of chronic lymphocytic leukemia (CLL). Over time, however, virtually all CLL patients become fludarabine-refractory. To elucidate whether microRNAs are involved in the development of fludarabine resistance, we analyzed the expression of 723 human miRNAs before and 5-days after fludarabine mono-therapy in 17 CLL patients which were classified as responder or refractory to fludarabine treatment based on NCI criteria. RESULTS: By comparing the expression profiles of these two groups of patients, we identified a microRNA signature able to distinguish refractory from sensitive CLLs. The expression of some microRNAs was also able to predict fludarabine resistance of 12 independent CLL patients. Among the identified microRNAs, miR-148a, miR-222 and miR-21 exhibited a significantly higher expression in non-responder patients either before and after fludarabine treatment. After performing messenger RNA expression profile of the same patients, the activation of p53-responsive genes was detected in fludarabine responsive cases only, therefore suggesting a possible mechanism linked to microRNA deregulation in non-responder patients. Importantly, inhibition of miR-21 and miR-222 by anti-miRNA oligonucleotides induced a significant increase in caspase activity in fludarabine-treated p53-mutant MEG-01 cells, suggesting that miR-21 and miR-222 up-regulation may be involved in the establishment of fludarabine resistance. CONCLUSIONS: This is the first report that reveals the existence of a microRNA profile that differentiate refractory and sensitive CLLs, either before and after fludarabine mono-therapy. A p53 dysfunctional pathway emerged in refractory CLLs and could contribute in explaining the observed miRNA profile. Moreover, this work indicates that specific microRNAs can be used to predict fludarabine resistance and may potentially be used as therapeutic targets, therefore establishing an important starting point for future studies.",MicroRNAs involvement in fludarabine refractory chronic lymphocytic leukemia.,no,1.0,"Since the authors showed that inhibition of miR-222 by anti-miRNA oligonucleotides induced a significant increase in caspase activity in fludarabine-treated p53-mutant MEG-01 cells, hsa-mir-222 causes fludarabine refractory chronic lymphocytic leukemia."
hsa-mir-210,"Carcinoma, Hepatocellular",22387901,"Hypoxia is a common feature of solid tumors and an important contributor to tumor radioresistance. miR-210 is the most consistently and robustly induced microRNA under hypoxia in different types of tumor cells and normal cells. In the present study, to explore the feasibility of miR-210 as an effective therapeutic target, lentiviral-mediated anti-sense miR-210 gene transfer technique was employed to downregulate miR-210 expression in hypoxic human hepatoma SMMC-7721, HepG2 and HuH7 cells, and phenotypic changes of which were analyzed. Hypoxia led to an increased hypoxia inducible factor-1α (HIF-1α) and miR-210 expression and cell arrest in the G(0)/G(1) phase in all cell lines. miR-210 downregulation significantly suppressed cell viability, induced cell arrest in the G(0)/G(1) phase, increased apoptotic rate and enhanced radiosensitivity in hypoxic human hepatoma cells. Moreover, apoptosis-inducing factor, mitochondrion-associated, 3 (AIFM3) was identified as a direct target gene of miR-210. AIFM3 downregulation by siRNA attenuated radiation induced apoptosis in miR-210 downregulated hypoxic human hepatoma cells. Taken together, these data suggest that miR-210 might be a potential therapeutic target and specific inhibition of miR-210 expression in combination with radiotherapy might be expected to exert strong anti-tumor effect on hypoxic human hepatoma cells.","Downregulation of miR-210 expression inhibits proliferation, induces apoptosis",no,1.0,"Since the authors used lentiviral-mediated anti-sense miR-210 gene transfer technique to downregulate miR-210 expression and observed suppression of cell viability, induction of cell arrest, and increased apoptotic rate in hypoxic human hepatoma cells, hsa-mir-210 is causal for the described liver cancer."
hsa-mir-224,Systemic Lupus Erythematosus,23199328,"Systemic lupus erythematosus (SLE) is a systemic autoimmune disease with abnormal T cell immune responses. We hypothesized that aberrant expression of microRNAs (miRNAs) in T cells may contribute to the pathogenesis of SLE. First, we analysed the expression profiles of 270 human miRNAs in T cells from five SLE patients and five healthy controls and then validated those potentially aberrant-expressed miRNAs using real-time polymerase chain reaction (PCR). Then, the expression of mRNAs regulated by these aberrant-expressed miRNAs was detected using real-time PCR. Finally, miRNA transfection into Jurkat T cells was conducted for confirming further the biological functions of these miRNAs. The initial analysis indicated that seven miRNAs, including miR-145, miR-224, miR-513-5p, miR-150, miR-516a-5p, miR-483-5p and miR-629, were found to be potentially abnormally expressed in SLE T cells. After validation, under-expressed miR-145 and over-expressed miR-224 were noted. We further found that STAT1 mRNA targeted by miR-145 was over-expressed and apoptosis inhibitory protein 5 (API5) mRNA targeted by miR-224 was under-expressed in SLE T cells. Transfection of Jurkat cells with miR-145 suppressed STAT1 and miR-224 transfection suppressed API5 protein expression. Over-expression of miR-224 facilitates activation-induced cell death in Jurkat cells. In the clinical setting, the increased transcript levels of STAT1 were associated significantly with lupus nephritis. In conclusion, we first demonstrated that miR-145 and miR-224 were expressed aberrantly in SLE T cells that modulated the protein expression of their target genes, STAT1 and API5, respectively. These miRNA aberrations accelerated T cell activation-induced cell death by suppressing API5 expression and associated with lupus nephritis by enhancing signal transducer and activator of transcription-1 (STAT)-1 expression in patients with SLE.",Decreased microRNA(miR)-145 and increased miR-224 expression in T cells from,no,1.0,"Since the authors identified that the overexpression of miR-224 in T cells from SLE patients suppressed API5 protein expression and facilitated activation-induced cell death, hsa-mir-224 plays a causal role in systemic lupus erythematosus."
hsa-mir-204,Kidney Injury,24641951,"AIMS: This study was aimed to exploit the role of heme oxygenase Hmx1 and the potential miRNA mechanisms in the kidney injuries induced by urinary tract infection by Candida species/Candidemia. MAIN METHODS: We employed a mouse model of systemic Candidiasis by injection of the Candida albicans strain SC5314 into C57BL/6 mice. Kidney injuries were assessed by measuring serum cystatin C (CysC), serum β2-microglobulin (β2-MG) and blood urea nitrogen (BUN). Validation of miRNA target gene was conducted by luciferase reporter gene assay, Western blot analysis and real-time RT-PCR. KEY FINDINGS: We showed here that Candidemia caused significant downregulation of microRNAs miR-204 and miR-211. In sharp contrast, Hmx1 expression was remarkably upregulated, particularly at the protein level. Computational analysis predicted Hmx1 as a target gene for both miR-204 and miR-211 that share the same seed site sequence. We then experimentally validated the targeting relationship between miR-204/miR-211 and Hmx1, which explains the reciprocal changes of expression of miR-204/miR-211 and Hmx1 in Candidemia. Administration of miR-204/miR-211 mimics substantially downregulated Hmx1 and mitigated the severity of the kidney injuries induced by Candidemia, as reflected by improved renal glomerular filtration rate (GFR) determined by serum cystatin C (CysC), serum β2-microglobulin (β2-MG) and blood urea nitrogen (BUN). Knockdown of miR-204/miR-211 worsened while forced expression of miR-204/miR-211 ameliorated kidney injuries in mice with systemic Candidiasis. SIGNIFICANCE: Our findings indicate that miR-204/miR-211 downregulation accounts at least partially for the Hmx1 upregulation and the miR-204/miR-211-Hmx1 signaling axis may contribute to immune-suppression in the host thereby the Candidemia-induced kidney dysfunction.",MiR-204/miR-211 downregulation contributes to candidemia-induced kidney injuries,no,1.0,"Since the authors used hsa-miR-204 mimic to downregulate Hmx1 and mitigate the severity of kidney injuries induced by Candidemia, hsa-mir-204 causes kidney injuries in urinary tract infection by Candida species/Candidemia."
hsa-mir-211,Kidney Injury,24641951,"AIMS: This study was aimed to exploit the role of heme oxygenase Hmx1 and the potential miRNA mechanisms in the kidney injuries induced by urinary tract infection by Candida species/Candidemia. MAIN METHODS: We employed a mouse model of systemic Candidiasis by injection of the Candida albicans strain SC5314 into C57BL/6 mice. Kidney injuries were assessed by measuring serum cystatin C (CysC), serum β2-microglobulin (β2-MG) and blood urea nitrogen (BUN). Validation of miRNA target gene was conducted by luciferase reporter gene assay, Western blot analysis and real-time RT-PCR. KEY FINDINGS: We showed here that Candidemia caused significant downregulation of microRNAs miR-204 and miR-211. In sharp contrast, Hmx1 expression was remarkably upregulated, particularly at the protein level. Computational analysis predicted Hmx1 as a target gene for both miR-204 and miR-211 that share the same seed site sequence. We then experimentally validated the targeting relationship between miR-204/miR-211 and Hmx1, which explains the reciprocal changes of expression of miR-204/miR-211 and Hmx1 in Candidemia. Administration of miR-204/miR-211 mimics substantially downregulated Hmx1 and mitigated the severity of the kidney injuries induced by Candidemia, as reflected by improved renal glomerular filtration rate (GFR) determined by serum cystatin C (CysC), serum β2-microglobulin (β2-MG) and blood urea nitrogen (BUN). Knockdown of miR-204/miR-211 worsened while forced expression of miR-204/miR-211 ameliorated kidney injuries in mice with systemic Candidiasis. SIGNIFICANCE: Our findings indicate that miR-204/miR-211 downregulation accounts at least partially for the Hmx1 upregulation and the miR-204/miR-211-Hmx1 signaling axis may contribute to immune-suppression in the host thereby the Candidemia-induced kidney dysfunction.",MiR-204/miR-211 downregulation contributes to candidemia-induced kidney injuries,no,1.0,"Yes, hsa-mir-211 plays a causal role in Candidemia-induced kidney injuries as its downregulation contributes to the upregulation of Hmx1, a target gene, leading to immune-suppression and kidney dysfunction."
hsa-mir-146b,Acute Kidney Failure,27400799,": The role of mesenchymal stem cells (MSCs) in kidney injury repair has been studied widely. However, the underlying molecular mechanism remains unclear. We profiled the altered microRNAs in renal tissues from cisplatin-induced acute kidney injury (AKI) rats treated with or without rat bone marrow MSCs (rMSCs). We observed that microRNA-146b (miR-146b) expression was considerably upregulated in renal tissues from AKI rats compared with that in healthy rats, and the expression decreased following MSC treatment after cisplatin administration. At the early stage of AKI, serum miR-146b levels exhibited a rapid increase that was even faster than that of two conventional renal function indexes: serum creatinine and blood urea nitrogen levels. Furthermore, the serum miR-146b levels in AKI patients were higher than those in healthy people. In vitro exposure to cisplatin also increased miR-146b expression in renal tubular epithelial cells (TECs). miR-146b knockdown protected renal TECs from cisplatin-induced apoptosis and promoted their proliferation. Moreover, ErbB4 was identified as a direct target of miR-146b, and miR-146b inhibition induced ErbB4 expression, resulting in enhanced proliferation of injured renal TECs. In addition, restoration by rMSCs could be controlled through ErbB4 downregulation. In conclusion, elevated miR-146b expression contributes to cisplatin-induced AKI, partly through ErbB4 downregulation. miR-146b might be an early biomarker for AKI, and miR-146b inhibition could be a novel strategy for AKI treatment. SIGNIFICANCE: The present study found that microRNA-146b (miR-146b) might be a novel biomarker for acute kidney injury and an indicator for its recovery after treatment with mesenchymal stem cells (MSCs). The results showed that in acute kidney injury induced by cisplatin, miR-146b in serum increased more quickly than did the usual indexes of kidney injury and decreased with restoration of MSCs. In addition, inhibition of miR-146b could ameliorate the apoptosis induced by cisplatin and potentially improve the proliferation by freeing ErbB4 and its downstream proteins.","MicroRNA-146b, a Sensitive Indicator of Mesenchymal Stem Cell Repair of Acute Renal Injury.",no,1.0,"Since the authors showed that inhibition of hsa-mir-146b protected renal TECs from cisplatin-induced apoptosis and promoted their proliferation and that hsa-mir-146b levels increased in AKI rats and AKI patients, hsa-mir-146b plays a causal role in acute kidney injury."
hsa-mir-155,Colon Neoplasms,30311185,"A wide range of sources supports that the link between diet and colorectal cancer may be due to an imbalance of the intestinal microflora. In this case, it seems that the probiotics may have a possible molecular mechanism via microRNAs (miRNAs). The present study is aimed to evaluate the effects of Lactobacillus acidophilus and Bifidobacterium bifidum probiotics on the expression of miRNAs 135b, 26b, 18a, and 155 and their target genes, including APC, PTEN, KRAS, and PU.1 in mouse azoxymethane (AOM)-induced colon cancer. Thirty-eight male BALB/c mice were randomly divided into four groups: the control, AOM, Lactobacillus acidophilus, and Bifidobacterium bifidum to deliberate the effects of the probiotics on the miRNAs and their target genes. Except for the control group, the rest groups were weekly given AOM (15 mg/kg, s.c) in three consecutive weeks to induce mouse colon cancer. The animals were given 1.5 g powders of L. acidophilus (1 × 10(9) cfu/g) and B. bifidum (1 × 10(9) cfu/g) in 30 cc drinking water in the related groups for 5 months. At the end of the study, the animals were sacrificed and their blood and colon samples were removed for the molecular analyses. The results showed that the expression of the miR-135b, miR-155, and KRAS was increased in the AOM group compared to the control group in both the plasma and the colon tissue samples, and the consumption of the probiotics decreased their expression. Moreover, the miR-26b, miR-18a, APC, PU.1, and PTEN expressions were decreased in the AOM group compared to the control group and the consumption of the probiotics increased their expressions. It seems that Lactobacillus acidophilus and Bifidobacterium bifidum though increasing the expression of the tumor suppressor miRNAs and their target genes and decreasing the oncogenes can improve colon cancer treatment.",Effects of Lactobacillus acidophilus and Bifidobacterium bifidum Probiotics on,no,1.0,"Since the authors used Lactobacillus acidophilus and Bifidobacterium bifidum probiotics to decrease the expression of miR-155, which was increased in the AOM-induced colon cancer group, hsa-mir-155 could be a causal miRNA for colon cancer."
hsa-mir-34a,"Adenocarcinoma, Pancreatic Ductal",27458977,"BACKGROUND: Pancreatic ductal adenocarcinoma (PDAC) exhibits poor prognosis and resistance to chemotherapy. This study was to identify the biomarkers associated with the progression, poor prognosis and chemoresistance of PDAC. METHODS: miR-34a and miR-150 levels in the plasma and tissues from PDAC patients were measured by real-time PCR. Xenograft PDAC tumor models were established in mice by inoculation of CD133+ stem cells isolated from PDAC tumors. Protein expression was measured by Western blot. RESULTS: The plasma miR-34a and miR-150 levels were significantly lower in PDAC patients than in patients with benign pancreatic lesions and in healthy subjects. The miR-34a and miR-150 levels in the tumor tissues were significantly lower than in pancreatic tissues with benign lesions. The protein levels of CD133, Notch1, Notch2 and Notch4 receptors in PDAC tumor tissues were significantly higher than in pancreatic tissues with benign lesions. miR-34a injection significantly inhibited the tumor growth of PDAC tumors and sensitized the anticancer effects of 5-fluorouracil (5-FU). miR-34a significantly inhibited Notch1, Notch2 and Notch4 expression in xenograft tumor tissues in vivo and BxPC-3 cells in vitro. miR-34a and miR-150 significantly induced apoptosis and inhibited proliferation, invasion and migration in BxPC-3 cells. miR-34a, but not miR-150, significantly sensitized the anticancer effect of 5-FU in BxPC-3 cells in vitro. CONCLUSION: A loss of expression of miR-34a, but not of miR-150, is associated with disease progression and poor prognosis in PDAC patients, and may be involved in the chemoresistance of PDAC cells.",The Clinical Significance of miR-34a in Pancreatic Ductal Carcinoma and,no,1.0,"Since the authors found that the loss of expression of miR-34a is associated with disease progression and poor prognosis in pancreatic ductal adenocarcinoma (PDAC), and injection of miR-34a inhibited tumor growth and sensitized the anticancer effects of 5-fluorouracil, miR-34a plays a causal role in PDAC."
